Finding,Assignee,Status,CSP,Severity,Tier,EnvType,EnvFriendlyName,EnvId,CreatedTime,FindingId,FindingIdShort,Region,ExecutionTeam,EstEffort,Tags
OPEN_FIREWALL: Firewall rules that allow connections from all IP addresses or on all ports may ,,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-04-16,organizations/654662756615/sources/12847993626701635096/findings/13a8a8a8e4b17f656906fcb0cc839481,13a8a8a8e4b1,global,GCP Platform Ops,1.0,pci:1.2.1
OPEN_CISCOSECURE_WEBSM_PORT: Firewall rules that allow connections from all IP addresses on TCP port 9090 may,,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/13cd3f8a585364d52941e446a2c53707,13cd3f8a5853,global,GCP Platform Ops,0.5,iso:A.13.1.1; nist:SC-7; pci:1.2.1
OPEN_TELNET_PORT: Firewall rules that allow connections from all IP addresses on TCP port 23 may e,,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/1651c7d29db5c634d18de38f63754a29,1651c7d29db5,global,GCP Platform Ops,0.5,iso:A.13.1.1; nist:SC-7; pci:1.2.1
OPEN_FIREWALL: Firewall rules that allow connections from all IP addresses or on all ports may ,,not started,GCP,High,Tier 2,Non-Prod,dev-hma-ss-net-hst-jqat,909904687257,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/16b68f8161ecc82aa855e2eeec9aabd7,16b68f8161ec,global,GCP Platform Ops,1.0,pci:1.2.1
OPEN_RDP_PORT: Firewall rules that allow connections from all IP addresses on TCP port 3389 or ,,not started,GCP,High,Tier 1,Prod,nhtsa-voq-classification,326849955307,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/17ab2a96567f41a0962ca4d07bd7e725,17ab2a96567f,global,GCP Platform Ops,0.5,"cis:3.7; cis:3.7; cis:3.7; cis:3.7; cis:3.7; cis-controls:4.4,4.5; iso:A.13.1.1; nist:SC-7; nist800-53:CA-9,SC-7; pci:1.2.1; pci-dss:1.2.1,1.4.1; soc2:CC6.6.1,CC6.6.4"
OPEN_HTTP_PORT: Firewall rules that allow connections from all IP addresses on TCP port 80 may e,,not started,GCP,High,Tier 1,Prod,mapnsoft-website,703979803934,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/194535c5f9577f281971f875f5bcc83e,194535c5f957,global,GCP Platform Ops,0.5,nist:SC-7; pci:1.2.1; iso:A.13.1.1
"OPEN_MEMCACHED_PORT: Firewall rules that allow connections from all IP addresses on TCP ports 11211, ",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/1a771a9b614bb80c729c8bc27080c0ff,1a771a9b614b,global,GCP Platform Ops,0.5,iso:A.13.1.1; nist:SC-7; pci:1.2.1
OPEN_FIREWALL: Firewall rules that allow connections from all IP addresses or on all ports may ,,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/1c9f3ad3c7d2bb86eacffd8c8e9c3815,1c9f3ad3c7d2,global,GCP Platform Ops,1.0,pci:1.2.1
OPEN_SSH_PORT: Firewall rules that allow connections from all IP addresses on TCP port 22 or SC,,not started,GCP,High,Tier 2,Non-Prod,hma-dsa-dev,273589716040,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/1e1c2f5838ee2d886c4887f9008de3d2,1e1c2f5838ee,global,GCP Platform Ops,0.5,"cis:3.6; cis:3.6; cis:3.6; cis:3.6; cis:3.6; cis-controls:4.4,4.5; iso:A.13.1.1; nist:SC-7; nist800-53:CA-9,SC-7; pci:1.2.1; pci-dss:1.2.1,1.4.1; soc2:CC6.6.1,CC6.6.4"
OPEN_REDIS_PORT: Firewall rules that allow connections from all IP addresses on TCP port 6379 may,,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/21f69d9d4300fde0c917f79e6c5e11f7,21f69d9d4300,global,GCP Platform Ops,0.5,iso:A.13.1.1; nist:SC-7; pci:1.2.1
OPEN_SMTP_PORT: Firewall rules that allow connections from all IP addresses on TCP port 25 may e,,not started,GCP,High,Tier 1,Prod,mapnsoft-website,703979803934,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/23532f0d9422795b50013955346980e5,23532f0d9422,global,GCP Platform Ops,0.5,nist:SC-7; pci:1.2.1; iso:A.13.1.1
OPEN_CISCOSECURE_WEBSM_PORT: Firewall rules that allow connections from all IP addresses on TCP port 9090 may,,not started,GCP,High,Tier 1,Prod,mapnsoft-website,703979803934,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/23804bc5423a7a10201de1ee70a55afc,23804bc5423a,global,GCP Platform Ops,0.5,nist:SC-7; pci:1.2.1; iso:A.13.1.1
"SSL_NOT_ENFORCED: To avoid leaking sensitive data in transit through unencrypted communications, a",,not started,GCP,High,Tier 2,Non-Prod,hma-dsa-dev,273589716040,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/238750a8c9d25852331877ba769f04ab,238750a8c9d2,us-central1,GCP Platform Ops,0.5,"cis:6.4; iso:A.13.2.1,A.14.1.3,A.8.2.3; nist:SC-7; pci:4.1"
"OPEN_ORACLEDB_PORT: Firewall rules that allow connections from all IP addresses on TCP ports 1521, 2",,not started,GCP,High,Tier 1,Prod,mapnsoft-website,703979803934,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/251eb1a6318af114363aa07545c837cf,251eb1a6318a,global,GCP Platform Ops,0.5,nist:SC-7; pci:1.2.1; iso:A.13.1.1
OPEN_SSH_PORT: Firewall rules that allow connections from all IP addresses on TCP port 22 or SC,,not started,GCP,High,Tier 1,Prod,nhtsa-voq-classification,326849955307,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/29ccdad3861f8342edd51f1b67e337e7,29ccdad3861f,global,GCP Platform Ops,0.5,"cis:3.6; cis:3.6; cis:3.6; cis:3.6; cis:3.6; cis-controls:4.4,4.5; iso:A.13.1.1; nist:SC-7; nist800-53:CA-9,SC-7; pci:1.2.1; pci-dss:1.2.1,1.4.1; soc2:CC6.6.1,CC6.6.4"
OPEN_NETBIOS_PORT: Firewall rules that allow connections from all IP addresses on TCP ports 137-139,,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/2a8bcac64887a1eb10a34cb2052964cb,2a8bcac64887,global,GCP Platform Ops,0.5,iso:A.13.1.1; nist:SC-7; pci:1.2.1
OPEN_RDP_PORT: Firewall rules that allow connections from all IP addresses on TCP port 3389 or ,,not started,GCP,High,Tier 1,Prod,mapnsoft-website,703979803934,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/2d846bb8ec19c94233b620349b14b1e3,2d846bb8ec19,global,GCP Platform Ops,0.5,"cis:3.7; cis:3.7; cis:3.7; cis:3.7; cis:3.7; nist:SC-7; nist800-53:CA-9,SC-7; pci:1.2.1; pci-dss:1.2.1,1.4.1; iso:A.13.1.1; soc2:CC6.6.1,CC6.6.4; cis-controls:4.4,4.5"
OPEN_RDP_PORT: Firewall rules that allow connections from all IP addresses on TCP port 3389 or ,,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/2ddbd6b49dbc33599dcb6600e5c8fedd,2ddbd6b49dbc,global,GCP Platform Ops,0.5,"cis:3.7; cis:3.7; cis:3.7; cis:3.7; cis:3.7; cis-controls:4.4,4.5; iso:A.13.1.1; nist:SC-7; nist800-53:CA-9,SC-7; pci:1.2.1; pci-dss:1.2.1,1.4.1; soc2:CC6.6.1,CC6.6.4"
"SSL_NOT_ENFORCED: To avoid leaking sensitive data in transit through unencrypted communications, a",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/2e459f8a28fd14c95aa432c4242e056b,2e459f8a28fd,us-central1,GCP Platform Ops,0.5,"cis:6.4; iso:A.13.2.1,A.14.1.3,A.8.2.3; nist:SC-7; pci:4.1"
OPEN_DNS_PORT: Firewall rules that allow connections from all IP addresses on TCP port 53 or UD,,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/2e46f5161616e58498b79adf4e79599d,2e46f5161616,global,GCP Platform Ops,0.5,iso:A.13.1.1; nist:SC-7; pci:1.2.1
OPEN_FIREWALL: Firewall rules that allow connections from all IP addresses or on all ports may ,,not started,GCP,High,Tier 1,Non-Prod,nprd-hmna-ss-apigee-prj-438920,355840500596,2025-09-16,organizations/654662756615/sources/12847993626701635096/findings/2e937f47bfd983754c0e6628ec4e66c1,2e937f47bfd9,global,GCP Platform Ops,1.0,pci:1.2.1
OPEN_DIRECTORY_SERVICES_PORT: Firewall rules that allow connections from all IP addresses on TCP port 445 or U,,not started,GCP,High,Tier 1,Prod,mapnsoft-website,703979803934,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/30342d0837eb2a9c7477cff73562cbd3,30342d0837eb,global,GCP Platform Ops,0.5,nist:SC-7; pci:1.2.1; iso:A.13.1.1
OPEN_TELNET_PORT: Firewall rules that allow connections from all IP addresses on TCP port 23 may e,,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/313a6c73ccd9f4a9ffa6ec093d9ff816,313a6c73ccd9,global,GCP Platform Ops,0.5,iso:A.13.1.1; nist:SC-7; pci:1.2.1
OPEN_MYSQL_PORT: Firewall rules that allow connections from all IP addresses on TCP port 3306 may,,not started,GCP,High,Tier 1,Prod,mapnsoft-website,703979803934,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/3175dcd6f7ef97e4a347d5d2c0caf1af,3175dcd6f7ef,global,GCP Platform Ops,0.5,nist:SC-7; pci:1.2.1; iso:A.13.1.1
"OPEN_ELASTICSEARCH_PORT: Firewall rules that allow connections from all IP addresses on TCP ports 9200, 9",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/34f96891f6a5b5309cd9230ef5ccb654,34f96891f6a5,global,GCP Platform Ops,0.5,iso:A.13.1.1; nist:SC-7; pci:1.2.1
OPEN_HTTP_PORT: Firewall rules that allow connections from all IP addresses on TCP port 80 may e,,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/34fa3f8f9937caf58998b8546d6686a4,34fa3f8f9937,global,GCP Platform Ops,0.5,iso:A.13.1.1; nist:SC-7; pci:1.2.1
OPEN_SSH_PORT: Firewall rules that allow connections from all IP addresses on TCP port 22 or SC,,not started,GCP,High,Tier 1,Prod,tribal-bird-306719,658399641038,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/35593d9d343e6bedfb99bd1d9bd00ebd,35593d9d343e,global,GCP Platform Ops,0.5,"cis:3.6; cis:3.6; cis:3.6; cis:3.6; cis:3.6; cis-controls:4.4,4.5; iso:A.13.1.1; nist:SC-7; nist800-53:CA-9,SC-7; pci:1.2.1; pci-dss:1.2.1,1.4.1; soc2:CC6.6.1,CC6.6.4"
OPEN_FIREWALL: Firewall rules that allow connections from all IP addresses or on all ports may ,,not started,GCP,High,Tier 1,Prod,prod-hmna-ss-net-hst,142911991829,2025-09-16,organizations/654662756615/sources/12847993626701635096/findings/3739f47ed22463296d2932ac9042689c,3739f47ed224,global,GCP Platform Ops,1.0,pci:1.2.1
OPEN_FTP_PORT: Firewall rules that allow connections from all IP addresses on TCP port 21 may e,,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/37e7d419069e6d53a4f0994854f2b964,37e7d419069e,global,GCP Platform Ops,0.5,iso:A.13.1.1; nist:SC-7; pci:1.2.1
"PUBLIC_IP_ADDRESS: To reduce the attack surface, avoid assigning public IP addresses to your VMs. S",,not started,GCP,High,Tier 1,Prod,mapnsoft-website,703979803934,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/391dde7dcbea39af7c323419e2f16425,391dde7dcbea,us-central1-f,GCP Platform Ops,1.0,"cis:4.9; cis:4.9; cis:4.9; cis:4.9; nist:CA-3,SC-7; nist800-53:AC-3,AC-5,AC-6,MP-2; pci:1.2.1; pci-dss:1.3.1; iso-27001:A.5.10,A.5.15,A.8.3,A.8.4; ccm:DSP-17; nist-csf:PR-AC-4; soc2:CC5.2.3,CC6.1.3,CC6.1.7; hipaa:164.308(a)(3)(i),164.308(a)(3)(ii),164.312(a)(1); cis-controls:3.3"
OPEN_POP3_PORT: Firewall rules that allow connections from all IP addresses on TCP port 110 may ,,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/395b0fae22dda6e94ff0ef0a5b0c5a99,395b0fae22dd,global,GCP Platform Ops,0.5,iso:A.13.1.1; nist:SC-7; pci:1.2.1
OPEN_FIREWALL: Firewall rules that allow connections from all IP addresses or on all ports may ,,not started,GCP,High,Tier 2,Non-Prod,dev-hmna-ss-net-hst,984272137245,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/39dea7e5ff8f123b47f5cc91ed490edc,39dea7e5ff8f,global,GCP Platform Ops,1.0,pci:1.2.1
OPEN_SMTP_PORT: Firewall rules that allow connections from all IP addresses on TCP port 25 may e,,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/3ab8cb08d18c815bdb649fb3e010c10f,3ab8cb08d18c,global,GCP Platform Ops,0.5,iso:A.13.1.1; nist:SC-7; pci:1.2.1
OPEN_HTTP_PORT: Firewall rules that allow connections from all IP addresses on TCP port 80 may e,,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/3af8862709f0f933cd46571c86570ed0,3af8862709f0,global,GCP Platform Ops,0.5,iso:A.13.1.1; nist:SC-7; pci:1.2.1
OPEN_FIREWALL: Firewall rules that allow connections from all IP addresses or on all ports may ,,not started,GCP,High,Tier 1,Prod,prod-hmna-ss-ext-tran-prj,118142118096,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/3d3f06e8a05e4943c9f2453a78a12778,3d3f06e8a05e,global,GCP Platform Ops,1.0,pci:1.2.1
OPEN_FIREWALL: Firewall rules that allow connections from all IP addresses or on all ports may ,,not started,GCP,High,Tier 2,Non-Prod,dev-hmna-ss-net-hst,984272137245,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/40275d73996ae93725f9786c92c589c7,40275d73996a,global,GCP Platform Ops,1.0,pci:1.2.1
"OPEN_LDAP_PORT: Firewall rules that allow connections from all IP addresses on TCP ports 389, 63",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/41bf8da3f3199de1f8c89c33c886a84d,41bf8da3f319,global,GCP Platform Ops,0.5,iso:A.13.1.1; nist:SC-7; pci:1.2.1
OPEN_RDP_PORT: Firewall rules that allow connections from all IP addresses on TCP port 3389 or ,,not started,GCP,High,Tier 2,Non-Prod,hma-dsa-dev,273589716040,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/42cb03fecdb98c6b217c8629ed12eabf,42cb03fecdb9,global,GCP Platform Ops,0.5,"cis:3.7; cis:3.7; cis:3.7; cis:3.7; cis:3.7; cis-controls:4.4,4.5; iso:A.13.1.1; nist:SC-7; nist800-53:CA-9,SC-7; pci:1.2.1; pci-dss:1.2.1,1.4.1; soc2:CC6.6.1,CC6.6.4"
"OPEN_MEMCACHED_PORT: Firewall rules that allow connections from all IP addresses on TCP ports 11211, ",,not started,GCP,High,Tier 1,Prod,mapnsoft-website,703979803934,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/454291ba738d6ba2f5fcc89cd40e0a7f,454291ba738d,global,GCP Platform Ops,0.5,nist:SC-7; pci:1.2.1; iso:A.13.1.1
"SSL_NOT_ENFORCED: To avoid leaking sensitive data in transit through unencrypted communications, a",,not started,GCP,High,Tier 1,Prod,hma-smartchat-prod,1036721831730,2025-02-06,organizations/654662756615/sources/12847993626701635096/findings/45b856ecdb0913565749629e5f4248d1,45b856ecdb09,us-central1,GCP Platform Ops,0.5,"cis:6.4; iso:A.13.2.1,A.14.1.3,A.8.2.3; nist:SC-7; pci:4.1"
OPEN_FIREWALL: Firewall rules that allow connections from all IP addresses or on all ports may ,,not started,GCP,High,Tier 2,Non-Prod,dev-hmna-ss-net-hst,984272137245,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/4600b6520bd15d9240f02eab1b937dcd,4600b6520bd1,global,GCP Platform Ops,1.0,pci:1.2.1
OPEN_SSH_PORT: Firewall rules that allow connections from all IP addresses on TCP port 22 or SC,,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-qa,354026643223,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/4a82892e9db42da7b21b6e6d6ef9b97d,4a82892e9db4,global,GCP Platform Ops,0.5,"cis:3.6; cis:3.6; cis:3.6; cis:3.6; cis:3.6; cis-controls:4.4,4.5; iso:A.13.1.1; nist:SC-7; nist800-53:CA-9,SC-7; pci:1.2.1; pci-dss:1.2.1,1.4.1; soc2:CC6.6.1,CC6.6.4"
OPEN_POSTGRESQL_PORT: Firewall rules that allow connections from all IP addresses on TCP port 5432 may,,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/4a97d2a41f440f8e01d0e38d38bf1b16,4a97d2a41f44,global,GCP Platform Ops,0.5,iso:A.13.1.1; nist:SC-7; pci:1.2.1
OPEN_SSH_PORT: Firewall rules that allow connections from all IP addresses on TCP port 22 or SC,,not started,GCP,High,Tier 1,Prod,mapupdate-download,368974679009,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/4b581467ffdc974c63c82952a71a2d63,4b581467ffdc,global,GCP Platform Ops,0.5,"cis:3.6; cis:3.6; cis:3.6; cis:3.6; cis:3.6; nist:SC-7; nist800-53:CA-9,SC-7; pci:1.2.1; pci-dss:1.2.1,1.4.1; iso:A.13.1.1; soc2:CC6.6.1,CC6.6.4; cis-controls:4.4,4.5"
OPEN_FIREWALL: Firewall rules that allow connections from all IP addresses or on all ports may ,,not started,GCP,High,Tier 1,Prod,mapnsoft-website,703979803934,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/4caf95f355852db1825a8f5c38de946b,4caf95f35585,global,GCP Platform Ops,1.0,pci:1.2.1
OPEN_DIRECTORY_SERVICES_PORT: Firewall rules that allow connections from all IP addresses on TCP port 445 or U,,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/4cd0672070b80976b040c3f09d9d4b10,4cd0672070b8,global,GCP Platform Ops,0.5,iso:A.13.1.1; nist:SC-7; pci:1.2.1
OPEN_FIREWALL: Firewall rules that allow connections from all IP addresses or on all ports may ,,not started,GCP,High,Tier 2,Non-Prod,hma-ss-vpn-transit-prj-wqan,603757899186,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/4d0674b7621506836619aa54743c68cb,4d0674b76215,global,GCP Platform Ops,1.0,pci:1.2.1
"PUBLIC_IP_ADDRESS: To reduce the attack surface, avoid assigning public IP addresses to your VMs. S",,not started,GCP,High,Tier 1,Prod,mapnsoft-website,703979803934,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/4dd5bfb6898f5e2500ebbedbc0cce96a,4dd5bfb6898f,us-central1-f,GCP Platform Ops,1.0,"cis:4.9; cis:4.9; cis:4.9; cis:4.9; nist:CA-3,SC-7; nist800-53:AC-3,AC-5,AC-6,MP-2; pci:1.2.1; pci-dss:1.3.1; iso-27001:A.5.10,A.5.15,A.8.3,A.8.4; ccm:DSP-17; nist-csf:PR-AC-4; soc2:CC5.2.3,CC6.1.3,CC6.1.7; hipaa:164.308(a)(3)(i),164.308(a)(3)(ii),164.312(a)(1); cis-controls:3.3"
"OPEN_CASSANDRA_PORT: Firewall rules that allow connections from all IP addresses on TCP ports 7000, 7",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/4e0693a83bf4fb7ff35dbf7b2515fbb0,4e0693a83bf4,global,GCP Platform Ops,0.5,iso:A.13.1.1; nist:SC-7; pci:1.2.1
OPEN_SSH_PORT: Firewall rules that allow connections from all IP addresses on TCP port 22 or SC,,not started,GCP,High,Tier 2,Non-Prod,hma-dsa-dev,273589716040,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/4f74f4812b1c79617c7e7d5e7d97f338,4f74f4812b1c,global,GCP Platform Ops,0.5,"cis:3.6; cis:3.6; cis:3.6; cis:3.6; cis:3.6; cis-controls:4.4,4.5; iso:A.13.1.1; nist:SC-7; nist800-53:CA-9,SC-7; pci:1.2.1; pci-dss:1.2.1,1.4.1; soc2:CC6.6.1,CC6.6.4"
OPEN_MYSQL_PORT: Firewall rules that allow connections from all IP addresses on TCP port 3306 may,,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/4fc722f5c2fd71eaaffeef0db4a5b352,4fc722f5c2fd,global,GCP Platform Ops,0.5,iso:A.13.1.1; nist:SC-7; pci:1.2.1
